mean_sinr,mean_rsrp,mean_prb,mean_trust,total_ho,attacks_active,ho_triggers,mitigations,mean_throughput,mean_latency
10.32095087002824,-95.52301200975448,48.991186104191115,0.8408544039183989,1347,0,11,0,485.39970265008145,20.2312212142252
10.274076692025673,-95.59332327675831,48.75681521417828,0.8408544039183989,1357,0,10,0,485.5049609317942,20.2312212142252
10.281982756312138,-95.58146418032862,48.796345535610605,0.8408544039183989,1367,0,10,0,485.6090606431241,20.2312212142252
10.289455283497752,-95.5702553895502,48.83370817153867,0.8408544039183989,1377,0,10,0,485.71750411562795,20.2312212142252
10.357456160091873,-95.46825407465901,49.17371255450928,0.8408544039183989,1387,0,10,0,485.8244655874873,20.2312212142252
10.369129191239146,-95.45074452793813,49.27181906968561,0.8408544039183989,1397,0,10,0,485.95138949690863,20.2312212142252
10.373208370575316,-95.44462575893385,49.29221496636646,0.8408544039183989,1407,0,10,0,486.0807083776352,20.2312212142252
10.350162791158871,-95.47919412805852,49.19074955548627,0.8408544039183989,1417,0,10,0,486.2080026210289,20.2312212142252
10.378287943017455,-95.43700640027065,49.36240382646349,0.8408544039183989,1427,0,10,0,486.3029421765104,20.2312212142252
10.368948161287795,-95.45101607286513,49.3333670436974,0.8408544039183989,1438,0,11,0,486.3709833639235,20.2312212142252
10.36529984728403,-95.45648854387078,49.315125473678584,0.8408544039183989,1449,0,11,0,486.44286576688336,20.2312212142252
10.38805894659811,-95.42234989489965,49.428920970248974,0.8408544039183989,1460,0,11,0,486.5260497541683,20.2312212142252
10.451339579671725,-95.32742894528924,49.74532413561706,0.8408544039183989,1470,0,10,0,486.61437019825394,20.2312212142252
10.439283084622167,-95.34551368786357,49.73362581670043,0.8408544039183989,1480,0,10,0,486.69249618572053,20.2312212142252
10.526903366499745,-95.21408326504722,50.209492063460324,0.8408544039183989,1490,0,10,0,486.76558142292134,20.2312212142252
10.46308212779295,-95.30981512310741,49.909868547831216,0.8408544039183989,1500,0,10,0,486.836062057725,20.2312212142252
10.450793384156013,-95.32824823856282,49.89435312071962,0.8408544039183989,1510,0,10,0,486.9083188210659,20.2312212142252
10.427218619475541,-95.36361038558353,49.79140508804708,0.8408544039183989,1521,0,11,0,486.97047813022056,20.2312212142252
10.444207717597376,-95.33812673840077,49.876350578656265,0.8408544039183989,1532,0,11,0,487.0340277633034,20.2312212142252
10.482964625106336,-95.27999137713732,50.08563840033022,0.8408544039183989,1543,0,11,0,487.09248230248886,20.2312212142252
10.461850837025052,-95.31166205925926,49.982862650921724,0.8408544039183989,1553,0,10,0,487.16128827971505,20.2312212142252
