episode,total_reward,actor_loss,critic_loss
553,1982.0,-0.003232680783964627,394.3465576171875
554,1856.0,-0.0033546133035997627,510.5682678222656
555,1697.0,-0.003410256064463673,470.6021728515625
556,1634.0,-0.003434684837624705,349.2807922363281
557,1718.0,-0.003127147486858511,367.1695861816406
558,1494.0,-0.002995176603300414,355.99432373046875
559,1469.0,-0.0032197111522691557,370.1363525390625
560,1781.0,-0.003535712058302514,405.7906799316406
561,1781.0,-0.004326472372537994,351.42303466796875
562,1796.0,-0.0028759198383860557,436.51446533203125
563,1430.0,-0.002976109455630649,259.1686706542969
564,2051.0,-0.0033567182264440426,474.17108154296875
565,1685.0,-0.0034376239829206107,339.69305419921875
566,1589.0,-0.004507710255763543,306.986328125
567,1760.0,-0.005031502914399815,450.48077392578125
568,1556.0,-0.003107969613665773,294.6533508300781
569,1595.0,-0.0037742699282067144,280.2711181640625
570,1920.0,-0.0032018890365829327,382.6893005371094
571,1781.0,-0.00297964992413264,354.4949645996094
572,1751.0,-0.0030260519659870105,370.5610046386719
573,1592.0,-0.0028575122451002244,382.17138671875
574,1868.0,-0.00328578457135466,487.43682861328125
575,1751.0,-0.0030665228602759142,353.9698791503906
576,1718.0,-0.003240638511670113,380.2916564941406
577,1577.0,-0.002538956953295773,389.17059326171875
578,1703.0,-0.0027399075431406216,364.10540771484375
579,1791.0,-0.002783510183040302,436.4784240722656
580,1631.0,-0.0034603302042991607,394.51983642578125
581,1751.0,-0.003484011181041881,342.03253173828125
582,1799.0,-0.0035230507377751303,473.5406188964844
583,1574.0,-0.0029363171826324625,302.7765808105469
584,1679.0,-0.003253042861095829,456.45025634765625
585,1706.0,-0.0030179916913246935,356.83160400390625
586,1871.0,-0.002879586972215163,440.909912109375
587,1778.0,-0.0036553802089786458,352.8659973144531
588,1703.0,-0.0037632149079789607,400.66607666015625
589,1661.0,-0.0030908405612665646,397.29925537109375
590,1478.0,-0.0036259587286622263,357.9857482910156
591,1454.0,-0.003269307735536131,299.1258850097656
592,1832.0,-0.0032274272667304365,382.6883850097656
593,1838.0,-0.003646752692345347,450.9212646484375
594,1691.0,-0.004231895535148007,385.5602111816406
595,1691.0,-0.003039878421597158,364.033203125
596,1634.0,-0.003099698504359237,373.4701232910156
597,1703.0,-0.003589642582353138,389.63629150390625
598,1962.0,-0.003213423442373044,411.3375549316406
599,1697.0,-0.0034532743407648275,360.76776123046875
600,1893.0,-0.0033638903393823838,378.5462646484375
601,1443.0,-0.0030785211485116243,384.146728515625
602,1877.0,-0.0035489646353588406,461.2033996582031
603,1805.0,-0.0032503829180703697,382.4451904296875
604,1418.0,-0.004161706867567513,272.23974609375
605,1808.0,-0.004747626602563416,388.8316955566406
606,1868.0,-0.003976255153637405,436.35308837890625
607,1646.0,-0.0034627644866174834,317.1904602050781
608,1428.0,-0.002407836393753574,322.39312744140625
609,1730.0,-0.0034007755387262606,386.9053649902344
610,1730.0,-0.0034641109835190165,361.27978515625
611,1562.0,-0.0026596400718647472,341.1243896484375
612,1530.0,-0.002514688023958505,287.605712890625
613,1583.0,-0.003249234425571298,355.93060302734375
614,1676.0,-0.0029420137764515986,320.80718994140625
615,1616.0,-0.003497611382434635,389.154052734375
616,1496.0,-0.0038131721386369982,332.9657287597656
617,1886.0,-0.0027692908572914477,501.58282470703125
618,1341.0,-0.00398619176277342,317.7121887207031
619,1592.0,-0.002958024097487006,343.14410400390625
620,1730.0,-0.003414288202163464,396.02264404296875
621,1859.0,-0.003128180903591523,377.0047912597656
622,1811.0,-0.003262198855671678,359.9866943359375
623,1721.0,-0.0031988742224971895,294.0663757324219
624,1923.0,-0.003790753388914579,488.0264587402344
625,1596.0,-0.0042004001478354825,374.7536926269531
626,1694.0,-0.0029839732971075656,376.1857604980469
627,1681.0,-0.003045236419633771,402.2590637207031
628,1673.0,-0.002889145268064957,375.3556823730469
629,1665.0,-0.003480584849967272,393.0936584472656
630,1574.0,-0.0034206643550922827,316.302978515625
631,1577.0,-0.0030657439700527383,385.7105712890625
632,1811.0,-0.003329743868692146,377.3653869628906
633,1619.0,-0.0034848018809238318,351.4867858886719
634,1760.0,-0.0036136006849899005,357.4512939453125
635,1583.0,-0.0026023967997649117,344.40155029296875
636,2000.0,-0.0027516739138653584,415.5365295410156
637,1736.0,-0.0028284732053569833,308.98699951171875
638,1592.0,-0.0028827640632828532,318.5752258300781
639,1784.0,-0.0029468006572902334,403.5273742675781
640,1571.0,-0.00309933828053285,376.4115295410156
641,1883.0,-0.003559122252357026,381.6764221191406
642,1925.0,-0.0034662754595566575,369.66986083984375
643,1667.0,-0.00264822261838812,350.111572265625
644,1559.0,-0.0031651868193876,279.4032287597656
645,1694.0,-0.003008701956787263,340.0014953613281
646,1914.0,-0.002503929498483818,390.3030700683594
647,1862.0,-0.003730965918163877,356.6500549316406
648,1568.0,-0.0025450597177041345,304.63848876953125
649,1566.0,-0.0035607572303238805,310.4405822753906
650,1707.0,-0.003184856166496632,290.42919921875
651,1715.0,-0.0027857605006959473,321.0487976074219
652,1729.0,-0.0033736201467036153,337.5267639160156
653,1538.0,-0.0031490963065152755,367.2927551269531
654,1663.0,-0.004173533476075265,420.7605895996094
655,1694.0,-0.0022132625534660682,371.8395690917969
656,1838.0,-0.0027230033262769992,362.10186767578125
657,1487.0,-0.00301954432896829,348.6236267089844
658,1745.0,-0.0033196865268629544,427.4576416015625
659,1688.0,-0.0023701365244050976,338.83099365234375
660,1775.0,-0.002436100826603901,372.2523193359375
661,1703.0,-0.003126859346463919,296.2208251953125
662,1478.0,-0.003262623466460874,353.6419982910156
663,1778.0,-0.0032825712660269346,414.8236083984375
664,1526.0,-0.0028859997404911803,297.650146484375
665,1596.0,-0.003087202569726547,389.5462951660156
666,1715.0,-0.0029633335020012703,367.2945251464844
667,1872.0,-0.0025039926002656493,401.1681213378906
668,1919.0,-0.0035311336203968885,415.9756164550781
669,1856.0,-0.002603025924924753,370.37469482421875
670,1814.0,-0.0032842149600713,432.1351318359375
671,2000.0,-0.0035560529647357597,362.4972839355469
672,1781.0,-0.003136671687181141,383.1015319824219
673,1646.0,-0.002948758443251011,293.376953125
674,1778.0,-0.003241973849201583,368.6232604980469
675,1826.0,-0.0034723472513828063,373.2679748535156
676,1625.0,-0.0038177447199814196,307.7066650390625
677,1808.0,-0.003302218179929436,361.3878173828125
678,1643.0,-0.0030028278760515343,336.28094482421875
679,1695.0,-0.0036124238372394757,386.0071105957031
680,1659.0,-0.0031863841110342556,394.2894592285156
681,1421.0,-0.0034576671210483517,343.7620544433594
682,1660.0,-0.0036389985958261866,365.9385681152344
683,1883.0,-0.0029016244887835846,390.95697021484375
684,1668.0,-0.0034596270991512157,361.89544677734375
685,1578.0,-0.0030967441138532842,318.70428466796875
686,1859.0,-0.003160103654928597,413.23516845703125
687,1724.0,-0.003381455679898084,455.714599609375
688,1835.0,-0.0025307208933164865,334.6074523925781
689,1833.0,-0.00347150794290688,412.5454406738281
690,1823.0,-0.002867616805815487,337.7304382324219
691,1784.0,-0.0036962897685433355,414.7718200683594
692,1673.0,-0.003367978950726475,377.4172668457031
693,1803.0,-0.0027219466132269838,362.4378662109375
694,1670.0,-0.0028936522984232787,329.0605773925781
695,1427.0,-0.0032284087580722242,305.2265930175781
696,1773.0,-0.002794697891139159,378.525146484375
697,1581.0,-0.0034199212102196596,316.1787414550781
698,1772.0,-0.002851987674278332,367.8698425292969
699,1412.0,-0.003044904015301394,372.5928955078125
700,1691.0,-0.003492573448186574,412.3276672363281
701,1757.0,-0.0032766311672795772,297.61444091796875
702,1799.0,-0.0026205215700169254,446.90509033203125
703,1884.0,-0.0033505270352439504,462.02325439453125
704,1748.0,-0.0031457470610933213,402.09503173828125
705,1845.0,-0.0032109255215410876,398.6954040527344
706,1865.0,-0.002906284859948625,341.8862609863281
707,1712.0,-0.0033474063657195074,354.4447021484375
708,1667.0,-0.0029113660604187836,333.3798522949219
709,1511.0,-0.003208809654162386,309.4052734375
710,1829.0,-0.0029676970436542304,336.912841796875
711,1772.0,-0.0028772006855563503,324.4783020019531
712,1652.0,-0.0031938359169154345,335.8512878417969
713,1685.0,-0.0032309195118744227,318.2635192871094
714,1688.0,-0.00352155474794407,332.7599182128906
715,1883.0,-0.0031071516302420476,366.7684631347656
716,1740.0,-0.0030880718263688323,372.32977294921875
717,1607.0,-0.0035896982839014008,340.1580810546875
718,1517.0,-0.003958089645428637,370.191650390625
719,1961.0,-0.0035020507882239016,448.61358642578125
720,1775.0,-0.0032379560484514514,368.958740234375
721,1679.0,-0.003915239780521266,436.0523986816406
722,1589.0,-0.003231601587490981,339.2870178222656
723,1697.0,-0.003742266844190973,415.77313232421875
724,1682.0,-0.0030424928632523268,371.705322265625
725,1559.0,-0.0031538160865888392,386.4622802734375
726,1421.0,-0.003237185600482917,361.352783203125
727,1613.0,-0.003363232347250492,384.4866638183594
728,1524.0,-0.0033971714537334003,385.4402160644531
729,1904.0,-0.003151477063836085,374.31134033203125
730,1685.0,-0.003365987427449519,381.3630676269531
731,1706.0,-0.003343089687535082,335.0155029296875
732,1853.0,-0.003054064358496232,406.3885803222656
733,1685.0,-0.0028150424269110124,298.58709716796875
734,2015.0,-0.003250595646282558,451.0439758300781
735,1737.0,-0.0034711550614961845,357.95269775390625
736,1658.0,-0.0038577738628841223,404.11663818359375
737,1743.0,-0.003092248991574057,410.1167907714844
738,1988.0,-0.0035024269961598164,440.7487487792969
739,1706.0,-0.004023791840804084,420.9279479980469
740,1742.0,-0.003544133238197641,410.808837890625
741,1565.0,-0.002875801785843838,307.7752685546875
742,1913.0,-0.003759887774387088,413.8892822265625
743,1820.0,-0.003844771487170614,369.4414367675781
744,1763.0,-0.0038383101704571993,330.3937683105469
745,1688.0,-0.0035911440927520744,345.9789733886719
746,1739.0,-0.003326295770291056,395.2830810546875
747,1676.0,-0.003914774533054047,384.54925537109375
748,1817.0,-0.00400412459124969,332.97283935546875
749,1514.0,-0.003588578205121199,292.68170166015625
750,1643.0,-0.003900264761991171,404.0597229003906
751,1571.0,-0.003885877803765782,337.9808044433594
752,1577.0,-0.0030639548737261585,349.0479431152344
753,1692.0,-0.004234707903703695,450.6925964355469
754,1817.0,-0.0038287982782614044,431.7681579589844
755,1709.0,-0.0031105567430976017,430.7347717285156
756,1712.0,-0.003545278363032724,363.6822509765625
757,2042.0,-0.003605003069878876,563.5664672851562
758,1616.0,-0.003425796837875948,345.7322998046875
759,1838.0,-0.004301309214562414,327.6405029296875
760,1911.0,-0.003140579591997396,373.89862060546875
761,1958.0,-0.003811784597149069,433.9154052734375
762,1643.0,-0.004081268470469824,333.0028991699219
763,1782.0,-0.003427879299709145,324.9367370605469
764,1694.0,-0.003648703287905976,394.3368225097656
765,1758.0,-0.003940401033430264,417.88812255859375
766,1895.0,-0.00341975489664037,401.0606689453125
767,1830.0,-0.0038051801025176246,427.7081604003906
768,1907.0,-0.003149098072234275,397.3542785644531
769,1763.0,-0.0033409388524237977,309.7992858886719
770,1997.0,-0.003583691654447258,397.98150634765625
771,1757.0,-0.004036351120183619,385.18505859375
772,1731.0,-0.003332028954965998,418.1268615722656
773,1583.0,-0.0030855917584631243,284.1094055175781
774,1811.0,-0.003139900053676164,372.31201171875
775,2030.0,-0.0037614870185669652,407.845458984375
776,1652.0,-0.0032397936277967737,400.058837890625
777,2132.0,-0.0037299602927955027,389.8694763183594
778,1778.0,-0.0033170714106225724,365.6525573730469
779,1493.0,-0.003598196837239292,351.65960693359375
780,1700.0,-0.0033492799641732874,430.4903564453125
781,1847.0,-0.0035215037953223926,356.9839172363281
782,1709.0,-0.003648256741079032,359.3059387207031
783,1658.0,-0.003940721783237677,430.35699462890625
784,1901.0,-0.002739747746805473,348.4017333984375
785,1451.0,-0.0034397036476678166,367.8274841308594
786,1775.0,-0.004107789282118445,299.315185546875
787,1712.0,-0.0026765219283463792,358.8468322753906
788,1673.0,-0.0029409015568100066,343.0502624511719
789,1547.0,-0.0032445233402670836,324.84918212890625
790,1733.0,-0.0031816117603479404,367.93963623046875
791,1844.0,-0.002947034242099887,358.9777526855469
792,1598.0,-0.004079141156255771,301.6468200683594
793,1670.0,-0.0036117758131695155,354.05804443359375
794,1895.0,-0.0026882445293137736,382.64813232421875
795,1839.0,-0.0033635923177826044,360.56103515625
796,1973.0,-0.003270950062415068,358.60302734375
797,1778.0,-0.0034985569202815115,394.9957580566406
798,2012.0,-0.002380996539419097,449.2222900390625
799,1821.0,-0.002669046968289227,380.14373779296875
800,1718.0,-0.0032902380827571115,415.5606689453125
801,1739.0,-0.003620786380971757,315.0032043457031
802,1767.0,-0.0030624184397700966,334.25592041015625
803,1721.0,-0.0024805183581000684,386.1466979980469
804,2011.0,-0.0030739064493770585,418.75115966796875
805,1730.0,-0.003200454384893549,326.3230285644531
806,1758.0,-0.0037774483820872513,363.7557067871094
807,1589.0,-0.002674517579764922,310.2001647949219
808,1808.0,-0.002856015282694508,330.6925354003906
809,1502.0,-0.003743549452272938,323.247802734375
810,1731.0,-0.002837663551872538,359.00421142578125
811,1437.0,-0.00282716241235903,394.6321105957031
812,1578.0,-0.0025596347837953154,383.41302490234375
813,1661.0,-0.0028877216906429176,299.8630676269531
814,1823.0,-0.0026811477591763833,392.82000732421875
815,1792.0,-0.003002972568538098,427.6509704589844
816,2126.0,-0.0032975713623792607,505.19915771484375
817,1685.0,-0.003226189939466297,358.1061706542969
818,1818.0,-0.0032279440978137636,394.6561584472656
819,1419.0,-0.0026790760325638985,299.36273193359375
820,1910.0,-0.0026898118907021334,403.20062255859375
821,1577.0,-0.0035041450408763402,347.1268005371094
822,1850.0,-0.0026619836109083345,325.9103698730469
823,1715.0,-0.00328189386183502,400.127197265625
824,1868.0,-0.00361506670833478,352.87298583984375
825,1715.0,-0.003129846955159467,387.4061584472656
826,1823.0,-0.0030057410540393903,318.30712890625
827,1589.0,-0.0034430830347186464,305.54034423828125
828,1991.0,-0.003031718953414903,431.30853271484375
829,1880.0,-0.0023744595410529917,370.34271240234375
830,1874.0,-0.0029914519187254234,395.30902099609375
831,1547.0,-0.0033424033239108602,302.52471923828125
832,1826.0,-0.003342961439622221,402.3854064941406
833,1904.0,-0.002391559636180318,407.84619140625
834,1685.0,-0.002511875714195152,315.2755432128906
835,1733.0,-0.0028606602264257424,360.4978332519531
836,1685.0,-0.0030054844706423217,331.3619079589844
837,1562.0,-0.002981365713886979,293.5330810546875
838,1838.0,-0.0027097213233641276,348.7810363769531
839,2036.0,-0.0032216796980719664,456.7718811035156
840,1730.0,-0.003091500964663802,335.8320617675781
841,1376.0,-0.002648956001913965,368.29718017578125
842,1865.0,-0.0032128943010840366,415.4101867675781
843,1751.0,-0.0034266157510631145,329.28643798828125
844,1832.0,-0.0034685740441610896,366.1567077636719
845,1703.0,-0.0033941935464229444,398.5318603515625
846,1766.0,-0.0028916067479128416,399.7187805175781
847,1835.0,-0.0027283384049821635,402.79034423828125
848,1922.0,-0.002770583986473087,418.7151794433594
849,1706.0,-0.002889387726359668,317.984619140625
850,1715.0,-0.0029481637042668546,301.4282531738281
851,1973.0,-0.0026073892640852137,349.71588134765625
852,1371.0,-0.0025873755627929184,356.93817138671875
853,1595.0,-0.002374239188611682,362.33489990234375
854,1805.0,-0.003522424496687953,444.63775634765625
855,1847.0,-0.0028961911156589588,330.3584899902344
856,1925.0,-0.003028466515778356,435.3056640625
857,1643.0,-0.0027909875383167154,349.8441162109375
858,1674.0,-0.003054737069695485,341.4469299316406
859,1515.0,-0.0027662071006488986,399.442626953125
860,1691.0,-0.0037899383199666253,306.2886047363281
861,1910.0,-0.003281232709663787,380.4145202636719
862,1826.0,-0.002771551471336612,369.9600524902344
863,1769.0,-0.0034531964215602784,384.5211181640625
864,1388.0,-0.0030229834577377396,357.9300842285156
865,1634.0,-0.0032293668995667497,297.4627685546875
866,1781.0,-0.0027875484394956273,375.5986633300781
867,1814.0,-0.002804665408283264,356.54217529296875
868,1790.0,-0.003103938170235259,388.7984924316406
869,1742.0,-0.0029323384688463455,295.3656311035156
870,1688.0,-0.0030285557062208163,419.965087890625
871,1734.0,-0.003579997852024722,433.68255615234375
872,1715.0,-0.002203732059050318,356.0185852050781
873,1748.0,-0.002817961562738804,324.5071105957031
874,1910.0,-0.0022763828494914507,351.5206298828125
875,1691.0,-0.0032937426658463664,341.1619567871094
876,1604.0,-0.00239924945214755,309.6483459472656
877,1783.0,-0.00286921620038681,423.4105224609375
878,1734.0,-0.002923183367784077,337.2345275878906
879,1938.0,-0.0028230108073330484,419.69219970703125
880,1793.0,-0.002947281117420581,451.1116027832031
881,1681.0,-0.003876030744322634,398.3245544433594
882,1794.0,-0.003603722364654719,363.28887939453125
883,1499.0,-0.0038726903315884037,309.451171875
884,1799.0,-0.002536486106886774,368.630615234375
885,1619.0,-0.0036898131684860607,326.471435546875
886,1763.0,-0.0032607242460471753,381.5294189453125
887,1665.0,-0.003935072113368473,364.5088806152344
888,1865.0,-0.003595368318331436,368.60955810546875
889,1700.0,-0.0031482858985977407,427.1368408203125
890,1952.0,-0.002749084196563802,399.814453125
891,1700.0,-0.003027106256987671,350.3564147949219
892,1868.0,-0.003472733792412847,393.4315490722656
893,1640.0,-0.0029249523008080098,325.28973388671875
894,1628.0,-0.0028377445909037696,285.6024475097656
895,1847.0,-0.0027932935567735384,346.5550537109375
896,1646.0,-0.0027909008417087273,283.3077087402344
897,1590.0,-0.002466414158594229,411.6412048339844
898,1626.0,-0.0027131762486923045,406.8623962402344
899,1958.0,-0.0022492000869403584,391.84027099609375
900,1932.0,-0.0026502635341135567,446.8604431152344
901,1668.0,-0.003052924523737082,437.93585205078125
902,1991.0,-0.002640254989663455,392.1285705566406
903,1736.0,-0.0026597142069866614,331.8204345703125
904,1868.0,-0.0029397845553051282,477.0641174316406
905,1982.0,-0.0021350361906310616,498.1084289550781
906,1847.0,-0.0029753992306008775,413.5400085449219
907,1769.0,-0.0029987479826039426,363.3086853027344
908,1946.0,-0.0027427513931408093,485.97412109375
909,1673.0,-0.003090972583257618,335.9977111816406
910,1850.0,-0.0034686021437145037,350.45208740234375
911,1631.0,-0.0031656714165494903,320.7912902832031
912,1664.0,-0.0027294237140397725,356.9648742675781
913,1853.0,-0.0027396945116119503,343.5594787597656
914,1922.0,-0.0033995175150656515,371.81201171875
915,1805.0,-0.0033867356372476415,422.144775390625
916,1874.0,-0.0027777114833043015,335.9971923828125
917,1754.0,-0.0029949171555797094,391.40606689453125
918,1679.0,-0.002909146970003868,359.6119689941406
919,2060.0,-0.003412778917923528,352.63067626953125
920,1808.0,-0.003846693771135636,407.0519104003906
921,2057.0,-0.0028150143220955215,425.46807861328125
922,2024.0,-0.003172315987220437,379.8012390136719
923,1988.0,-0.002986783713562805,417.2674255371094
924,1787.0,-0.003206340611801092,338.1608581542969
925,1697.0,-0.0031292380840568512,391.3870849609375
926,1787.0,-0.0026507502074569595,359.3200378417969
927,1739.0,-0.0034805879069738565,368.8716735839844
928,2003.0,-0.002788064129617851,385.4680480957031
929,1893.0,-0.002928960333455117,418.5268859863281
930,1571.0,-0.003195284036402362,310.4253234863281
931,1538.0,-0.0031993546610595202,301.05474853515625
932,1587.0,-0.002546277418007646,440.35723876953125
933,1871.0,-0.0027794363509201503,396.8338317871094
934,1718.0,-0.0031488369785230524,365.111572265625
935,1706.0,-0.0024056412349377104,379.92730712890625
936,1466.0,-0.0030958767197911846,326.82635498046875
937,1769.0,-0.002831926893057763,372.0990295410156
938,1616.0,-0.0030071749218093047,345.37786865234375
939,1658.0,-0.0032027271291294062,329.556884765625
940,1919.0,-0.0029583918513448487,422.1273193359375
941,1739.0,-0.002801851649954707,332.5296630859375
942,1598.0,-0.003087114256946474,326.72210693359375
943,1877.0,-0.0034189054493773646,365.9541320800781
944,1967.0,-0.002460792453738187,412.70599365234375
945,1718.0,-0.0031705300456061586,370.3786315917969
946,1658.0,-0.0033206682448638147,360.8395690917969
947,1709.0,-0.0033765011281242812,284.37628173828125
948,1715.0,-0.0029786733899917245,419.61566162109375
949,1646.0,-0.003255368002295914,384.0098571777344
950,1967.0,-0.0030697228721042586,415.94927978515625
951,1751.0,-0.003083828110772759,318.79339599609375
952,1706.0,-0.003380055057797498,372.3681945800781
953,1721.0,-0.0027351108702272802,357.52130126953125
954,1679.0,-0.002564464682563994,336.1574401855469
955,1821.0,-0.002710470485193842,360.1031494140625
956,1787.0,-0.002941610488700722,321.6016540527344
957,1697.0,-0.0028209365314069146,465.5298156738281
958,1850.0,-0.0030928241873360613,308.5635681152344
959,1752.0,-0.003213243856472608,433.92108154296875
960,1919.0,-0.002748508667471989,438.0003662109375
961,1616.0,-0.0031131656486910026,337.511962890625
962,1958.0,-0.003196877855836127,389.15057373046875
963,1805.0,-0.0033154260959885767,341.8258056640625
964,1827.0,-0.003683103098735176,349.086181640625
965,1898.0,-0.003392826462784017,391.28558349609375
966,1712.0,-0.002615603006688616,309.55572509765625
967,1667.0,-0.0030598173700257447,334.6058044433594
968,1907.0,-0.0036492244143378877,385.2957458496094
969,1968.0,-0.003671330758996711,450.98651123046875
970,2138.0,-0.0030367909815335486,443.2749938964844
971,1796.0,-0.00364968499882577,370.798583984375
972,1730.0,-0.0032849606456498543,383.0787353515625
973,2022.0,-0.0032616234162625396,387.3398132324219
974,1889.0,-0.003109997703891817,469.95428466796875
975,1595.0,-0.0034108834652865233,310.30120849609375
976,1850.0,-0.0028741857064947646,327.6816101074219
977,1601.0,-0.0029290997698093895,292.7807922363281
978,1925.0,-0.002453666801004926,353.1845397949219
979,1902.0,-0.0031914624941496834,402.4291076660156
980,1916.0,-0.0035142940998217193,362.8116455078125
981,1796.0,-0.0029045587404133194,375.0780944824219
982,1748.0,-0.0037014147667377983,366.4643859863281
983,1586.0,-0.0033680257533887925,288.67572021484375
984,1766.0,-0.0029172436851630274,306.1520080566406
985,1781.0,-0.002509218344714879,380.8228454589844
986,1799.0,-0.002962533883159527,451.502197265625
987,1703.0,-0.002938774217877186,364.1093444824219
988,1808.0,-0.0030959374729328764,372.35308837890625
989,1685.0,-0.0032413751458924317,313.53338623046875
990,1583.0,-0.003891288890762163,366.5531005859375
991,1910.0,-0.0029265343391996013,428.9032897949219
992,1970.0,-0.003848297620379526,376.0035400390625
993,1590.0,-0.002888274125910227,404.2251281738281
994,1526.0,-0.0030665736146277467,339.6438903808594
995,1838.0,-0.0027077164538695797,421.7193298339844
996,1871.0,-0.003357256707723926,466.4169616699219
997,1646.0,-0.002971841347305469,461.91375732421875
998,1904.0,-0.002903753595579214,422.7155456542969
999,1896.0,-0.003509150394945339,373.7908020019531
1000,1742.0,-0.0029385299926941244,349.785400390625
